TAC_AREA_ID,PNODE_ID,DESCRIPTION,COMMENTS,EFF_START_DT,EFF_END_DT,EFF_START_DT_GMT,EFF_END_DT_GMT
TAC_SOUTH,CPBORDER_7_B1,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,KERNFRNT_7_B1,TAC_NORTH,,2022-02-24T00:00:00,2030-12-31T23:59:59,2022-02-24T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,OMAR1G_7_B1,TAC_ECNTR,,2022-06-13T00:00:00,2030-12-31T23:59:59,2022-06-13T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,TOT162W4_7_N001,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,DAVIS_1_N029,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,SJNO2_6_N002,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,ORMOND1G_7_B1,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SANBRN_7_N001,TAC_ECNTR,,2022-07-22T00:00:00,2030-12-31T23:59:59,2022-07-22T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,VLYCGEN_7_N004,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SERRFGEN_7_B1,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,BUCKWND_1_N201,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PNM,REEVES_1_REEVES3GNODE,TAC_PNM,,2022-07-01T00:00:00,2030-12-31T23:59:59,2022-07-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,GOLETA_6_N100,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,HELMS3_7_B1,TAC_NORTH,,2022-06-15T00:00:00,2030-12-31T23:59:59,2022-06-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,ETIWANDA_6_N019,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,GARNET_7_N015,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,4C744C22_7_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,DARYLDGN_7_N002,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,SLT WELS_GNODEIT,TAC_NEVP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,Q442GEN_7_N012,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SRP,CO_5_UNIT2GNODE,TAC_SRP,,2022-08-01T00:00:00,2030-12-31T23:59:59,2022-08-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,HAMILBR_7_N002,TAC_NORTH,,2021-07-31T00:00:00,2030-12-31T23:59:59,2021-07-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,NINEMIL_NODE1,TAC_PAC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,MHVSPHN_1_N101,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,TOT032G5_7_N001,TAC_ECNTR,,2022-03-25T00:00:00,2030-12-31T23:59:59,2022-03-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,POE1_7_B1,TAC_NORTH,,2022-03-31T00:00:00,2030-12-31T23:59:59,2022-03-31T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,OAKC12_7_N012,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,BARPKGEN_7_B1,TAC_ECNTR,,2022-03-25T00:00:00,2030-12-31T23:59:59,2022-03-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,OSO_6_N008,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,MIRALOMA_6_N009,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_AZPS,SDP_GNODESDCT5,TAC_AZPS,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,CALIPSF_7_N001,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,CURTISS_1_N103,TAC_NORTH,,2022-04-15T00:00:00,2030-12-31T23:59:59,2022-04-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_TIDC,DONPEDRO_6_UNIT4GNODE,TAC_TIDC,,2022-07-25T00:00:00,2030-12-31T23:59:59,2022-07-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,OLDRIVR_7_N033,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,CANTGEN_7_N002,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,STEAMBT_GNODE23,TAC_NEVP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,HUNTERP_NODE3,TAC_PAC,,2022-06-08T00:00:00,2030-12-31T23:59:59,2022-06-08T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PSEI,BRU_GNODEGEN2,TAC_PSEI,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,MSOLGEN3_7_N003,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,HAYPRESS_6_N002,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,SEAWEST_6_N001,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SRP,GRANDCTL_7_ELSU1GNODE,TAC_SRP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,PADUA_6_N007,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_AVA,LONGLAKE_1_3GNODE,TAC_AVA,,2022-04-18T00:00:00,2030-12-31T23:59:59,2022-04-18T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,SLATE_7_N004,TAC_NORTH,,2022-05-10T00:00:00,2030-12-31T23:59:59,2022-05-10T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,HELMS2_7_B1,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,CPESCNDO_7_B1,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,BIGSKGN2_7_N001,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NCNTR,VISTAGN_7_N001,TAC_NCNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SYLMARLA_2_N501,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,SCHLNDLR_7_N002,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PEWWOOD_7_B1,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,VACADIX_1_GN001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_AZPS,SDP_GNODESDCT4,TAC_AZPS,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SGSAVF2_7_N001,TAC_ECNTR,,2022-04-25T00:00:00,2030-12-31T23:59:59,2022-04-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,SFM3GEN_7_N001,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,VLYCGEN_7_N003,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,LAHONTAN_GNODEIT,TAC_NEVP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,Q1032C2_7_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,LITLRKC1_7_N005,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,CENTERS_6_N010,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,PIOPICO2_7_N001,TAC_SOUTH,,2022-07-20T00:00:00,2030-12-31T23:59:59,2022-07-20T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,LCIENEGA_6_N005,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,CATALNA2_7_N001,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,FT CHUR_GNODE 1,TAC_NEVP,,2022-06-06T00:00:00,2030-12-31T23:59:59,2022-06-06T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,COGNTNL_7_B1,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,LAFRESA_6_N003,TAC_ECNTR,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_AZPS,CH_GNODECHST3,TAC_AZPS,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,BLYTHESC_1_GN001,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_LADWP,HAY_GS_GNODE1,TAC_LADWP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,DEVERS_1_N103,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SRP,ST_6_UNIT2GNODE,TAC_SRP,,2022-06-02T00:00:00,2030-12-31T23:59:59,2022-06-02T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,ALTAD1_7_N006,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,CMPFARW_7_B1,TAC_NORTH,,2022-04-21T00:00:00,2030-12-31T23:59:59,2022-04-21T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_LADWP,VICTORVL_5_N101,TAC_LADWP,,2021-04-30T00:00:00,2030-12-31T23:59:59,2021-04-30T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,COWCREEK_6_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,SNLSOB_1_N023,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,VICTOR_7_GN002,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,FOSTERW_7_N004,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,VESTAL_6_N024,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PSEI,CAL_GNODE1,TAC_PSEI,,2022-03-18T00:00:00,2030-12-31T23:59:59,2022-03-18T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,CPCSTCN_7_B1,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,BONANZA_NODET,TAC_PAC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PNM,ARRIBAT_1_LASVEGASPVGNODE,TAC_PNM,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,BSKYNGSU_2_N002,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,VOLTA1_7_B1,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,ETIWANDA_6_N015,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SRP,MF_1_HYDRO1GNODE,TAC_SRP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,OXBOWF_7_B1,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,CLEARGEN_6_N004,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_IPCO,AFSR_GNODEFSR,TAC_IPCO,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,BLUE MT_GNODEIT,TAC_NEVP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,CHIPARK_7_B1,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,JVENTER_2_N001,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,VESTAL_6_N004,TAC_ECNTR,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,OAKDLTID_1_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PNM,LAJOYA_3_LJOYA2GNODE,TAC_PNM,,2022-04-27T00:00:00,2030-12-31T23:59:59,2022-04-27T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,CARBOGEN_7_B1,TAC_ECNTR,,2022-07-01T00:00:00,2030-12-31T23:59:59,2022-07-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,ELKCREEK_6_N003,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,OLINDA_6_N009,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,MCCULLGH_5_N101,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,OASISC1_7_N002,TAC_ECNTR,,2022-07-19T00:00:00,2030-12-31T23:59:59,2022-07-19T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,VICTOR_7_N007,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BANC,CAPTJACK_5_N511,TAC_BANC,,2021-03-25T00:00:00,2030-12-31T23:59:59,2021-03-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,NCA2_GNODEIT,TAC_NEVP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SGSGNS4_7_N002,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BANC,CAPTJACK_5_N513,TAC_BANC,,2021-03-25T00:00:00,2030-12-31T23:59:59,2021-03-25T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,HATCRK1_7_B1,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,VICTORVL_5_N101,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,OILDALE_1_N101,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,VLYCGEN_7_VCEBT2N,TAC_SOUTH,,2022-03-23T00:00:00,2030-12-31T23:59:59,2022-03-23T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SRP,HM_1_HYDRO3GNODE,TAC_SRP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,SANBRN_7_N001A,TAC_ECNTR,,2022-08-08T00:00:00,2030-12-31T23:59:59,2022-08-08T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,GASKW1B2_7_N003,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,WILLWCRK_6_N003,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SRP,RV_1_HYDRO1GNODE,TAC_SRP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,MTZKRSL1_7_GNODE1,TAC_PAC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NEVP,TEC_GNODEPV,TAC_NEVP,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,PSE-LVOK_7_B1,TAC_NORTH,,2022-07-21T00:00:00,2030-12-31T23:59:59,2022-07-21T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,TOT162W2_6_GN001,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,COPCO1_NODE1,TAC_PAC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,CARLTNHS_1_GN001,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,LASSEN_6_N004,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,ROUNDMT_2_N034,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,CHERRYLA_GNODE1,TAC_PAC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_BANC,JAY_GNODE1,TAC_BANC,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,KEARNY_7_GNU1N,TAC_SOUTH,,2022-06-02T00:00:00,2030-12-31T23:59:59,2022-06-02T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SCL,EBC_1_GEN165GNODE,TAC_SCL,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_AZPS,FC_3_FCST4_APSGNODE,TAC_AZPS,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PAC,GADSBY_NODE5,TAC_PAC,,2022-06-08T00:00:00,2030-12-31T23:59:59,2022-06-08T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,KINGSBRG_7_N002,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,Q678C2_7_N001,TAC_NORTH,,2022-04-15T00:00:00,2030-12-31T23:59:59,2022-04-15T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,GOOSEHGT_7_B1,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,MESACAL_6_N004,TAC_ECNTR,,2020-07-24T00:00:00,2030-12-31T23:59:59,2020-07-24T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,FORKBUTT_7_B1,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,DUCORGN3_7_N001,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PNM,JARALES_1_RIOCOMMPVGNODE,TAC_PNM,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,STANTNG2_7_N002,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,OXMOUNTN_6_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SRP,ST_2_UNIT1GNODE,TAC_SRP,,2022-06-02T00:00:00,2030-12-31T23:59:59,2022-06-02T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,ROSAMOND_6_N030,TAC_ECNTR,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,CLLCTR2B_7_N001,TAC_NORTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PNM,SPILLS_6_ELVADOHYDROGNODE,TAC_PNM,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_NORTH,USWP-PAT_1_B1,TAC_NORTH,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_ECNTR,COLCT234_7_N001,TAC_ECNTR,,2017-11-01T00:00:00,2030-12-31T23:59:59,2017-11-01T07:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,BESSGEN_7_N001,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_AZPS,GK_GNODECHV,TAC_AZPS,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_SOUTH,NOISLMTR_6_N015,TAC_SOUTH,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
TAC_PGE,WRW1_2_PLANTGNODE,TAC_PGE,,2022-01-01T00:00:00,2030-12-31T23:59:59,2022-01-01T08:00:00-00:00,2031-01-01T07:59:59-00:00
